OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.4499999999999999,0.5,64.99297736318816*(x-0.44999999999999996)*(x-0.44999999999999996)*(x-0.44999999999999996)+2.640812279550303*(x-0.44999999999999996)*(x-0.44999999999999996)-0.7515285581789426*(x-0.44999999999999996)+1.0281978845596313
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.5,0.55,-556.0894012451157*(x-0.5)*(x-0.5)*(x-0.5)+41.70670509338372*(x-0.5)*(x-0.5)+0.0*(x-0.5)+1.0053476095199585
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.55,0.6,722.32532501221*(x-0.55)*(x-0.55)*(x-0.55)-54.17439937591568*(x-0.55)*(x-0.55)+0.0*(x-0.55)+1.0401031970977783
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.6,0.65,-1674.8762130737261*(x-0.6)*(x-0.6)*(x-0.6)+125.61571598052957*(x-0.6)*(x-0.6)+0.0*(x-0.6)+0.9949578642845154
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.65,0.7,1548.1022399551478*(x-0.65)*(x-0.65)*(x-0.65)-117.55553981605573*(x-0.65)*(x-0.65)+0.0*(x-0.65)+1.0996376276016235
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.7,0.75,2.1666091568016537*(x-0.7)*(x-0.7)*(x-0.7)+1.2853761326596755*(x-0.7)*(x-0.7)-0.1447871819419801*(x-0.7)+0.9992615580558777
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.75,0.7975,-681.4743377912466*(x-0.75)*(x-0.75)*(x-0.75)+48.555046567626306*(x-0.75)*(x-0.75)+0.0*(x-0.75)+0.9955064654350281
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.7975,0.8425,3521.7648834521456*(x-0.7975)*(x-0.7975)*(x-0.7975)-237.71912963302003*(x-0.7975)*(x-0.7975)+0.0*(x-0.7975)+1.0320239067077637
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.8425,0.885,-114.34995741874114*(x-0.8425)*(x-0.8425)*(x-0.8425)+22.20176415236263*(x-0.8425)*(x-0.8425)+0.0*(x-0.8425)+0.8715634942054749
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.885,0.9225,-4920.977341744315*(x-0.885)*(x-0.885)*(x-0.885)+259.90476052394393*(x-0.885)*(x-0.885)+1.26751612118802*(x-0.885)+0.9028872847557068
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.9225,0.9575,4269.570265504668*(x-0.9225)*(x-0.9225)*(x-0.9225)-243.80502276299777*(x-0.9225)*(x-0.9225)+0.0*(x-0.9225)+1.0564055442810059
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.9575,0.9925,295.3786165376205*(x-0.9575)*(x-0.9575)*(x-0.9575)+4.145206455777521*(x-0.9575)*(x-0.9575)-1.3756808676801762*(x-0.9575)+0.9408022165298462
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.9925,1.1,0.9103956222534181
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,-15.0,0.0,0.9033480882644653
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.0,0.0025,0.9033480882644653
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.0025,0.0075,-248982.47654953232*(x-0.0025)*(x-0.0025)*(x-0.0025)-583.4457906227001*(x-0.0025)*(x-0.0025)+31.709802150726322*(x-0.0025)+0.9033480882644653
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.0075,0.0125,148712.6263518427*(x-0.0075)*(x-0.0075)*(x-0.0075)-1327.0089223819143*(x-0.0075)*(x-0.0075)+7.201658503284402*(x-0.0075)+1.016188144683838
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.0125,0.0175,-296883.54471215047*(x-0.0125)*(x-0.0125)*(x-0.0125)+1718.124959755783*(x-0.0125)*(x-0.0125)+5.085016255853461*(x-0.0125)+1.0376102924346924
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.0175,0.0225,13847.971686223591*(x-0.0175)*(x-0.0175)*(x-0.0175)-394.50955752779794*(x-0.0175)*(x-0.0175)+0.0*(x-0.0175)+1.0688780546188354
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.0225,0.0275,423888.1981594556*(x-0.0225)*(x-0.0225)*(x-0.0225)-4268.925867233766*(x-0.0225)*(x-0.0225)-2.9064976988112092*(x-0.0225)+1.0607463121414185
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.0275,0.0325,67695.70342166955*(x-0.0275)*(x-0.0275)*(x-0.0275)-369.19083798158914*(x-0.0275)*(x-0.0275)-13.804141509189698*(x-0.0275)+0.9924767017364502
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.0325,0.0375,-92022.88938739782*(x-0.0325)*(x-0.0325)*(x-0.0325)+706.757277801494*(x-0.0325)*(x-0.0325)-12.418872132380374*(x-0.0325)+0.9226881861686707
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.0375,0.0424999999999999,388400.58494607365*(x-0.037500000000000006)*(x-0.037500000000000006)*(x-0.037500000000000006)-2200.511880404713*(x-0.037500000000000006)*(x-0.037500000000000006)-12.253016058420279*(x-0.037500000000000006)+0.8667598962783813
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.0424999999999999,0.0475,-155735.18921487697*(x-0.042499999999999996)*(x-0.042499999999999996)*(x-0.042499999999999996)+1171.7505805340024*(x-0.042499999999999996)*(x-0.042499999999999996)-5.128090991511951*(x-0.042499999999999996)+0.7990320920944214
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.0475,0.0525,556727.1844413423*(x-0.0475)*(x-0.0475)*(x-0.0475)-4373.473205410057*(x-0.0475)*(x-0.0475)-5.09072437728771*(x-0.0475)+0.783218502998352
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.0525,0.06,39355.33608542031*(x-0.052500000000000005)*(x-0.052500000000000005)*(x-0.052500000000000005)+28.646975591526825*(x-0.052500000000000005)*(x-0.052500000000000005)-7.070917598287568*(x-0.052500000000000005)+0.7180189490318298
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.06,0.07,-17138.93554329842*(x-0.06)*(x-0.06)*(x-0.06)+479.19429756402633*(x-0.06)*(x-0.06)+0.0*(x-0.06)+0.6832014918327332
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.07,0.08,-53623.482253575356*(x-0.07)*(x-0.07)*(x-0.07)+889.8075628640636*(x-0.07)*(x-0.07)+4.4422052882909995*(x-0.07)+0.7139819860458374
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.08,0.095,5562.870534128356*(x-0.08)*(x-0.08)*(x-0.08)-168.49446708940985*(x-0.08)*(x-0.08)+6.15131186949967*(x-0.08)+0.7937613129615784
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.095,0.125,-633.2937647256327*(x-0.095)*(x-0.095)*(x-0.095)+18.004716341675046*(x-0.095)*(x-0.095)+4.851415467354014*(x-0.095)+0.8668944239616394
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.125,0.1699999999999999,-628.7802342370775*(x-0.125)*(x-0.125)*(x-0.125)+16.617478576767866*(x-0.125)*(x-0.125)+4.22180528309531*(x-0.125)+1.0115422010421753
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.1699999999999999,0.22,278.4671329004926*(x-0.16999999999999998)*(x-0.16999999999999998)*(x-0.16999999999999998)-26.641238017241697*(x-0.16999999999999998)*(x-0.16999999999999998)+1.8975384320141733*(x-0.16999999999999998)+1.1778762340545654
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.22,0.27,34.65585381510186*(x-0.22)*(x-0.22)*(x-0.22)-0.4063580209357107*(x-0.22)*(x-0.22)+1.3219181270436984*(x-0.22)+1.2409584522247314
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.27,0.6525000000000001,0.6461419889939799*(x-0.27)*(x-0.27)*(x-0.27)+0.6742365114490835*(x-0.27)*(x-0.27)+1.5412012285633916*(x-0.27)+1.3103704452514648
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.6525000000000001,1.1,2.034684419631958
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,-15.0,0.0,1.090505599975586
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.0,0.005,1.090505599975586
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.005,0.0125,18149.086281105345*(x-0.005)*(x-0.005)*(x-0.005)-1041.8747795952693*(x-0.005)*(x-0.005)+12.565463383992514*(x-0.005)+1.090505599975586
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.0125,0.0175,238490.09680732834*(x-0.0125)*(x-0.0125)*(x-0.0125)-2302.3843371860557*(x-0.0125)*(x-0.0125)+0.0*(x-0.0125)+1.1337977647781372
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.0175,0.0225,-125528.29616614906*(x-0.0175)*(x-0.0175)*(x-0.0175)+698.7379404586527*(x-0.0175)*(x-0.0175)-5.137086111310928*(x-0.0175)+1.1060494184494019
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.0225,0.0275,261891.1311569332*(x-0.0225)*(x-0.0225)*(x-0.0225)-3415.581246917033*(x-0.0225)*(x-0.0225)-7.564328919185574*(x-0.0225)+1.082141399383545
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.0275,0.0325,498883.4959604339*(x-0.0275)*(x-0.0275)*(x-0.0275)-3740.8469478358165*(x-0.0275)*(x-0.0275)-22.07830655158591*(x-0.0275)+0.9916666150093079
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.0325,0.0375,399540.89896292234*(x-0.0325)*(x-0.0325)*(x-0.0325)-1200.4997880772767*(x-0.0325)*(x-0.0325)-22.070513832911523*(x-0.0325)+0.8501143455505371
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.0375,0.0424999999999999,-135164.61799444543*(x-0.037500000000000006)*(x-0.037500000000000006)*(x-0.037500000000000006)+1034.1283430711487*(x-0.037500000000000006)*(x-0.037500000000000006)-4.109944291465074*(x-0.037500000000000006)+0.7596918940544128
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.0424999999999999,0.0475,383042.15443721355*(x-0.042499999999999996)*(x-0.042499999999999996)*(x-0.042499999999999996)-3612.225024546161*(x-0.042499999999999996)*(x-0.042499999999999996)-3.9060072103369756*(x-0.042499999999999996)+0.7480998039245605
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.0475,0.0525,378850.5809732513*(x-0.0475)*(x-0.0475)*(x-0.0475)-1711.3697699986333*(x-0.0475)*(x-0.0475)-11.30009587300755*(x-0.0475)+0.6861444115638733
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.0525,0.06,-6516.445129864753*(x-0.052500000000000005)*(x-0.052500000000000005)*(x-0.052500000000000005)+128.88661362047014*(x-0.052500000000000005)*(x-0.052500000000000005)+0.0*(x-0.052500000000000005)+0.6342160105705261
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.06,0.07,2561.5954429492363*(x-0.06)*(x-0.06)*(x-0.06)+36.78825596896523*(x-0.06)*(x-0.06)+0.8336490886423751*(x-0.06)+0.6387167572975159
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.07,0.08,-61677.46489415097*(x-0.07)*(x-0.07)*(x-0.07)+973.1130713785747*(x-0.07)*(x-0.07)+2.3378928409064526*(x-0.07)+0.6532936692237854
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.08,0.0925,10452.408312928106*(x-0.08)*(x-0.08)*(x-0.08)-215.62525265189382*(x-0.08)*(x-0.08)+3.2969148002326607*(x-0.08)+0.7123064398765564
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.0925,0.1175,-2416.565596574189*(x-0.0925)*(x-0.0925)*(x-0.0925)+113.08855380819246*(x-0.0925)*(x-0.0925)+2.8058498806203636*(x-0.0925)+0.740241289138794
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.1175,0.16,-497.9797408931492*(x-0.11750000000000001)*(x-0.11750000000000001)*(x-0.11750000000000001)+16.27689623116892*(x-0.11750000000000001)*(x-0.11750000000000001)+3.929217077453381*(x-0.11750000000000001)+0.8433090448379517
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.16,0.21,683.7244414957738*(x-0.16)*(x-0.16)*(x-0.16)-46.68200708954062*(x-0.16)*(x-0.16)+2.614325536137988*(x-0.16)+1.0014731884002686
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.21,0.26,-3110.1651413469963*(x-0.21)*(x-0.21)*(x-0.21)+229.18405955504252*(x-0.21)*(x-0.21)+3.0740581384022283*(x-0.21)+1.100950002670288
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.26,0.31,405.2919069687077*(x-0.26)*(x-0.26)*(x-0.26)-40.374679983865974*(x-0.26)*(x-0.26)+2.666225533804001*(x-0.26)+1.4388424158096313
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.31,0.6725000000000001,0.039574006799810116*(x-0.31)*(x-0.31)*(x-0.31)+0.02181412145415937*(x-0.31)*(x-0.31)+1.6684468376827102*(x-0.31)+1.5218784809112549
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.6725000000000001,1.1,2.131442070007324
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,-15.0,0.0,1.321372151374817
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.0,0.005,1.321372151374817
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.005,0.015,203.73753894105013*(x-0.005)*(x-0.005)*(x-0.005)-44.60582059509899*(x-0.005)*(x-0.005)+0.0*(x-0.005)+1.321372151374817
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.015,0.025,128194.70753077455*(x-0.015)*(x-0.015)*(x-0.015)-2935.1094049207886*(x-0.015)*(x-0.015)-0.8309951502196646*(x-0.015)+1.317115306854248
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.025,0.035,170134.95946743703*(x-0.025)*(x-0.025)*(x-0.025)-2274.4638405674377*(x-0.025)*(x-0.025)-21.074770989403063*(x-0.025)+1.143489122390747
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.035,0.045,-64431.84285577184*(x-0.035)*(x-0.035)*(x-0.035)+1104.151088199265*(x-0.035)*(x-0.035)-15.523559960520696*(x-0.035)+0.8754299879074097
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.045,0.055,111754.55035036991*(x-0.045)*(x-0.045)*(x-0.045)-1376.9951288746367*(x-0.045)*(x-0.045)-12.77009105326694*(x-0.045)+0.7661776542663574
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.055,0.065,19217.609740156106*(x-0.055)*(x-0.055)*(x-0.055)+50.91728018009297*(x-0.055)*(x-0.055)-6.783628525648694*(x-0.055)+0.6125317811965942
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.065,0.075,-118234.2767715451*(x-0.065)*(x-0.065)*(x-0.065)+1773.514151573178*(x-0.065)*(x-0.065)+0.0*(x-0.065)+0.5690048336982727
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.075,0.0849999999999999,41753.05366516137*(x-0.07500000000000001)*(x-0.07500000000000001)*(x-0.07500000000000001)-626.2958049774194*(x-0.07500000000000001)*(x-0.07500000000000001)+0.0*(x-0.07500000000000001)+0.6281219720840454
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.0849999999999999,0.0975,-16460.890553414476*(x-0.08499999999999999)*(x-0.08499999999999999)*(x-0.08499999999999999)+441.48043123408695*(x-0.08499999999999999)*(x-0.08499999999999999)+0.0*(x-0.08499999999999999)+0.6072454452514648
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.0975,0.1149999999999999,-92.12697143019709*(x-0.0975)*(x-0.0975)*(x-0.0975)+33.030817278243596*(x-0.0975)*(x-0.0975)+3.3209683339391343*(x-0.0975)+0.6440765857696533
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.1149999999999999,0.1375,-6574.324667680645*(x-0.11499999999999999)*(x-0.11499999999999999)*(x-0.11499999999999999)+181.42365050598596*(x-0.11499999999999999)*(x-0.11499999999999999)+4.392405283676166*(x-0.11499999999999999)+0.7118154764175415
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.1375,0.1674999999999999,1415.149982437551*(x-0.1375)*(x-0.1375)*(x-0.1375)-72.88313565589783*(x-0.1375)*(x-0.1375)+2.571713967405545*(x-0.1375)+0.8276046514511108
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.1674999999999999,0.205,-299.3909609258052*(x-0.16749999999999998)*(x-0.16749999999999998)*(x-0.16749999999999998)+27.699201030553034*(x-0.16749999999999998)*(x-0.16749999999999998)+2.0196307806330602*(x-0.16749999999999998)+0.877370297908783
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.205,0.25,-1139.9353182675923*(x-0.20500000000000002)*(x-0.20500000000000002)*(x-0.20500000000000002)+56.716759726034766*(x-0.20500000000000002)*(x-0.20500000000000002)+2.8340152415187965*(x-0.20500000000000002)+0.9762702584266663
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.25,0.3,271.66622075324847*(x-0.25)*(x-0.25)*(x-0.25)-21.89180333820104*(x-0.25)*(x-0.25)+1.013416558386305*(x-0.25)+1.1147757768630981
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.3,0.35,-888.6537870006916*(x-0.30000000000000004)*(x-0.30000000000000004)*(x-0.30000000000000004)+58.03170522289611*(x-0.30000000000000004)*(x-0.30000000000000004)+0.861732880215566*(x-0.30000000000000004)+1.144675374031067
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.35,0.4,2423.9692687988218*(x-0.35)*(x-0.35)*(x-0.35)-181.7976951599118*(x-0.35)*(x-0.35)+0.0*(x-0.35)+1.221759557723999
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.4,0.4599999999999999,-2057.2863941774667*(x-0.4)*(x-0.4)*(x-0.4)+204.16753578747193*(x-0.4)*(x-0.4)+0.0*(x-0.4)+1.0702614784240723
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.4599999999999999,0.7525,-2.522227143967142*(x-0.45999999999999996)*(x-0.45999999999999996)*(x-0.45999999999999996)-2.7932211096100694*(x-0.45999999999999996)*(x-0.45999999999999996)+2.281411237380007*(x-0.45999999999999996)+1.3608907461166382
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.7525,1.1,1.7261067628860471
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,-15.0,0.0,0.8585444688796997
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.0,0.0025,0.8585444688796997
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.0025,0.0075,-31030.241089874988*(x-0.0025)*(x-0.0025)*(x-0.0025)-463.0502887675445*(x-0.0025)*(x-0.0025)+18.4981644153595*(x-0.0025)+0.8585444688796997
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.0075,0.0125,111244.63655585184*(x-0.0075)*(x-0.0075)*(x-0.0075)-1019.2734715468036*(x-0.0075)*(x-0.0075)+11.540393445943433*(x-0.0075)+0.9355802536010742
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.0125,0.0175,-428873.7563111822*(x-0.0125)*(x-0.0125)*(x-0.0125)+2247.452525117439*(x-0.0125)*(x-0.0125)+9.691006472164284*(x-0.0125)+0.9817059636116028
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.0175,0.0225,604128.83758545*(x-0.0175)*(x-0.0175)*(x-0.0175)-4530.966281890873*(x-0.0175)*(x-0.0175)+0.0*(x-0.0175)+1.0327380895614624
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.0225,0.0275,-305209.15985107404*(x-0.0225)*(x-0.0225)*(x-0.0225)+2289.0686988830557*(x-0.0225)*(x-0.0225)+0.0*(x-0.0225)+0.9949800372123718
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.0275,0.0325,853903.7704467768*(x-0.0275)*(x-0.0275)*(x-0.0275)-6404.278278350827*(x-0.0275)*(x-0.0275)+0.0*(x-0.0275)+1.014055609703064
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.0325,0.0375,-523097.9919433579*(x-0.0325)*(x-0.0325)*(x-0.0325)+3923.234939575188*(x-0.0325)*(x-0.0325)+0.0*(x-0.0325)+0.9606866240501404
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.0375,0.0424999999999999,572763.4429931673*(x-0.037500000000000006)*(x-0.037500000000000006)*(x-0.037500000000000006)-4295.725822448747*(x-0.037500000000000006)*(x-0.037500000000000006)+0.0*(x-0.037500000000000006)+0.9933802485466003
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.0424999999999999,0.0475,-943024.635314939*(x-0.042499999999999996)*(x-0.042499999999999996)*(x-0.042499999999999996)+7072.684764862048*(x-0.042499999999999996)*(x-0.042499999999999996)+0.0*(x-0.042499999999999996)+0.9575825333595276
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.0475,0.0525,657735.8245849592*(x-0.0475)*(x-0.0475)*(x-0.0475)-4933.018684387198*(x-0.0475)*(x-0.0475)+0.0*(x-0.0475)+1.0165215730667114
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.0525,0.0574999999999999,-1869727.9824780899*(x-0.052500000000000005)*(x-0.052500000000000005)*(x-0.052500000000000005)+16048.316426062333*(x-0.052500000000000005)*(x-0.052500000000000005)+0.0*(x-0.052500000000000005)+0.9754130840301514
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.0574999999999999,0.0625,-351030.243830615*(x-0.057499999999999996)*(x-0.057499999999999996)*(x-0.057499999999999996)+607.3702712529359*(x-0.057499999999999996)*(x-0.057499999999999996)+20.25356557476681*(x-0.057499999999999996)+1.1429049968719482
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.0625,0.0675,2440784.6745860307*(x-0.0625)*(x-0.0625)*(x-0.0625)-20129.533915227512*(x-0.0625)*(x-0.0625)+0.0*(x-0.0625)+1.2154783010482788
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.0675,0.0725,218008.2616221694*(x-0.0675)*(x-0.0675)*(x-0.0675)+188.58689366599515*(x-0.0675)*(x-0.0675)-18.236488558322687*(x-0.0675)+1.0173380374908447
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.0725,0.0775,-2741224.288940445*(x-0.07250000000000001)*(x-0.07250000000000001)*(x-0.07250000000000001)+20559.1821670533*(x-0.07250000000000001)*(x-0.07250000000000001)+0.0*(x-0.07250000000000001)+0.9581212997436523
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.0775,0.0849999999999999,270606.14691840357*(x-0.0775)*(x-0.0775)*(x-0.0775)-3044.3191528320367*(x-0.0775)*(x-0.0775)+0.0*(x-0.0775)+1.1294478178024292
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.0849999999999999,0.1025,-23550.135497981744*(x-0.08499999999999999)*(x-0.08499999999999999)*(x-0.08499999999999999)+753.9164611182198*(x-0.08499999999999999)*(x-0.08499999999999999)+0.0*(x-0.08499999999999999)+1.0723668336868286
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.1025,0.14,-887.9120979895773*(x-0.10250000000000001)*(x-0.10250000000000001)*(x-0.10250000000000001)+6.952725121637993*(x-0.10250000000000001)*(x-0.10250000000000001)+4.750389150366952*(x-0.10250000000000001)+1.1770397424697876
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.14,0.5875,0.22505693060553486*(x-0.14)*(x-0.14)*(x-0.14)-1.8560575887988777*(x-0.14)*(x-0.14)+1.5259643710962716*(x-0.14)+1.3181331157684326
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.5875,1.1,1.6494834423065186
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,-15.0,0.0,0.9236827492713928
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.0,0.0025,0.9236827492713928
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.0025,0.0075,-13448.118595811286*(x-0.0025)*(x-0.0025)*(x-0.0025)+480.6333751903595*(x-0.0025)*(x-0.0025)+8.573693037033086*(x-0.0025)+0.9236827492713928
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.0075,0.0125,-687110.0658461769*(x-0.0075)*(x-0.0075)*(x-0.0075)+3916.183704421245*(x-0.0075)*(x-0.0075)+12.371417894250836*(x-0.0075)+0.9768860340118408
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.0125,0.0175,795048.6894940749*(x-0.0125)*(x-0.0125)*(x-0.0125)-6865.78738515348*(x-0.0125)*(x-0.0125)+0.0*(x-0.0125)+1.050758957862854
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.0175,0.0225,-101735.13197471673*(x-0.0175)*(x-0.0175)*(x-0.0175)+1001.4249949959788*(x-0.0175)*(x-0.0175)-9.029222139479167*(x-0.0175)+0.9784953594207764
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.0225,0.0275,39975.094675258784*(x-0.0225)*(x-0.0225)*(x-0.0225)-216.19287726280035*(x-0.0225)*(x-0.0225)-6.645107087623131*(x-0.0225)+0.9456679821014404
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.0275,0.0325,176563.18402735193*(x-0.0275)*(x-0.0275)*(x-0.0275)-743.3335042444672*(x-0.0275)*(x-0.0275)-5.808903759606726*(x-0.0275)+0.9120345115661621
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.0325,0.0375,-220525.11363307707*(x-0.0325)*(x-0.0325)*(x-0.0325)+1813.041408314311*(x-0.0325)*(x-0.0325)+0.0*(x-0.0325)+0.8864770531654358
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.0375,0.0424999999999999,-18366.18571559744*(x-0.037500000000000006)*(x-0.037500000000000006)*(x-0.037500000000000006)-21.356663199251358*(x-0.037500000000000006)*(x-0.037500000000000006)+1.5910305606623159*(x-0.037500000000000006)+0.9042374491691589
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.0424999999999999,0.0475,417554.8553466786*(x-0.042499999999999996)*(x-0.042499999999999996)*(x-0.042499999999999996)-3131.661415100092*(x-0.042499999999999996)*(x-0.042499999999999996)+0.0*(x-0.042499999999999996)+0.9093629121780396
